  0.0000000e+000	  0.0000000e+000	
  1.2566371e-001	  1.2533323e-001	
  2.5132741e-001	  2.4868989e-001	
  3.7699112e-001	  3.6812455e-001	
  5.0265482e-001	  4.8175367e-001	
  6.2831853e-001	  5.8778525e-001	
  7.5398224e-001	  6.8454711e-001	
  8.7964594e-001	  7.7051324e-001	
  1.0053096e+000	  8.4432793e-001	
  1.1309734e+000	  9.0482705e-001	
  1.2566371e+000	  9.5105652e-001	
  1.3823008e+000	  9.8228725e-001	
  1.5079645e+000	  9.9802673e-001	
  1.6336282e+000	  9.9802673e-001	
  1.7592919e+000	  9.8228725e-001	
  1.8849556e+000	  9.5105652e-001	
  2.0106193e+000	  9.0482705e-001	
  2.1362830e+000	  8.4432793e-001	
  2.2619467e+000	  7.7051324e-001	
  2.3876104e+000	  6.8454711e-001	
  2.5132741e+000	  5.8778525e-001	
  2.6389378e+000	  4.8175367e-001	
  2.7646015e+000	  3.6812455e-001	
  2.8902652e+000	  2.4868989e-001	
  3.0159289e+000	  1.2533323e-001	
  3.1415927e+000	  1.2246468e-016	
  3.2672564e+000	 -1.2533323e-001	
  3.3929201e+000	 -2.4868989e-001	
  3.5185838e+000	 -3.6812455e-001	
  3.6442475e+000	 -4.8175367e-001	
  3.7699112e+000	 -5.8778525e-001	
  3.8955749e+000	 -6.8454711e-001	
  4.0212386e+000	 -7.7051324e-001	
  4.1469023e+000	 -8.4432793e-001	
  4.2725660e+000	 -9.0482705e-001	
  4.3982297e+000	 -9.5105652e-001	
  4.5238934e+000	 -9.8228725e-001	
  4.6495571e+000	 -9.9802673e-001	
  4.7752208e+000	 -9.9802673e-001	
  4.9008845e+000	 -9.8228725e-001	
  5.0265482e+000	 -9.5105652e-001	
  5.1522120e+000	 -9.0482705e-001	
  5.2778757e+000	 -8.4432793e-001	
  5.4035394e+000	 -7.7051324e-001	
  5.5292031e+000	 -6.8454711e-001	
  5.6548668e+000	 -5.8778525e-001	
  5.7805305e+000	 -4.8175367e-001	
  5.9061942e+000	 -3.6812455e-001	
  6.0318579e+000	 -2.4868989e-001	
  6.1575216e+000	 -1.2533323e-001	
  6.2831853e+000	 -2.4492936e-016	
  6.4088490e+000	  1.2533323e-001	
  6.5345127e+000	  2.4868989e-001	
  6.6601764e+000	  3.6812455e-001	
  6.7858401e+000	  4.8175367e-001	
  6.9115038e+000	  5.8778525e-001	
  7.0371675e+000	  6.8454711e-001	
  7.1628313e+000	  7.7051324e-001	
  7.2884950e+000	  8.4432793e-001	
  7.4141587e+000	  9.0482705e-001	
  7.5398224e+000	  9.5105652e-001	
  7.6654861e+000	  9.8228725e-001	
  7.7911498e+000	  9.9802673e-001	
  7.9168135e+000	  9.9802673e-001	
  8.0424772e+000	  9.8228725e-001	
  8.1681409e+000	  9.5105652e-001	
  8.2938046e+000	  9.0482705e-001	
  8.4194683e+000	  8.4432793e-001	
  8.5451320e+000	  7.7051324e-001	
  8.6707957e+000	  6.8454711e-001	
  8.7964594e+000	  5.8778525e-001	
  8.9221231e+000	  4.8175367e-001	
  9.0477868e+000	  3.6812455e-001	
  9.1734505e+000	  2.4868989e-001	
  9.2991143e+000	  1.2533323e-001	
  9.4247780e+000	  3.6739404e-016	
  9.5504417e+000	 -1.2533323e-001	
  9.6761054e+000	 -2.4868989e-001	
  9.8017691e+000	 -3.6812455e-001	
  9.9274328e+000	 -4.8175367e-001	
  1.0053096e+001	 -5.8778525e-001	
  1.0178760e+001	 -6.8454711e-001	
  1.0304424e+001	 -7.7051324e-001	
  1.0430088e+001	 -8.4432793e-001	
  1.0555751e+001	 -9.0482705e-001	
  1.0681415e+001	 -9.5105652e-001	
  1.0807079e+001	 -9.8228725e-001	
  1.0932742e+001	 -9.9802673e-001	
  1.1058406e+001	 -9.9802673e-001	
  1.1184070e+001	 -9.8228725e-001	
  1.1309734e+001	 -9.5105652e-001	
  1.1435397e+001	 -9.0482705e-001	
  1.1561061e+001	 -8.4432793e-001	
  1.1686725e+001	 -7.7051324e-001	
  1.1812388e+001	 -6.8454711e-001	
  1.1938052e+001	 -5.8778525e-001	
  1.2063716e+001	 -4.8175367e-001	
  1.2189379e+001	 -3.6812455e-001	
  1.2315043e+001	 -2.4868989e-001	
  1.2440707e+001	 -1.2533323e-001	
  1.2566371e+001	 -4.8985872e-016	
